女孩说：“你很会泡-妞嘛,"应该怎么回答？谢谢！
1. 应该说我很有异性缘
2. 不怎么会泡，真正会泡的人不会令你说出这句台词的
美女：那我应该说什么抗莫哦北鼻来此够
3. 你很会吊男人嘛
美女：为什么这么说跟你的理由一样"""
女朋友阶段说：“你好吝啬”,"我不吝啬怎么显出你大方
1. 你好像误解节约这个传统美德的意思
2. 即时现在再多人说我吝啬，也比不上以后我用省下的钱让家人过得更幸福重要"""
女汉子一般比较会做饭,"型男：女汉子一般比较会做饭（带领话题）
美女：这个我不会
型男：北京回来的欧巴告诉你个秘籍
美女：哈哈，好啊
型男：学厨师认准新东方
美女：哈哈，原来你也是逗比
型男：是不是特想给欧巴一个么么哒/biu
美女：哈哈，好臭屁
型男：你平时在九眼桥附近活动吧
美女：我家就在老马路上，但很少去九眼桥
型男：很近/害羞
美女：你家也是？
型男：（发定位）
美女：不远
型男：可以邂逅了/哈哈哈
美女：同款吗
型男：/捏脸
美女：哈哈，来点表情
型男：/电动马达亲嘴
美女：这个不好，哈哈
型男：那没了
型男：你没有听说过一句话么
美女：怎么啦
型男：有我的地方就是天堂
美女：（表情）
型男：你的眼睛好像在说句话"
女生不想聊时很喜欢说去上厕所,型男：哎呦，您这么忙还亲自上厕所啊
女生假装拧不开瓶盖,型男：拧不开瓶盖的都嫁人了，拧得开的都还在自己拧着
女生去看男的有点不太像话,"美女：女生去看男的有点不太像话
型男：都好得跟一个人似的，何必这么计较，最近我工作特别忙，有一点时间让我留着在想着怎么对你好. 怎么为你多做一些事情上面不好吗
美女：我想再交往一段时间，进展太快了，我想你好好工作，没事的你也不需要为我做太多，我是喜欢你的
型男：其实你真的不用纠结，见不到我你也不好受，这只是个顺序的问题，感觉到位了，就要趁年轻
美女：我可以，见不到你我可以控制
型男：知道你可以为我着想，就喜欢你爱我的样子
美女：我没你想象中的那么自信，我越是喜欢你就越会害怕失去你
型男：自信是能量，能相互传递，这也是我能给你的价值，不是吗. 遇到一个好男人不就是因为，他能带领你越来越好嘛
美女：这个我知道也相信，我很想去靠近你，但是我不敢
型男：喜欢就要勇敢，以后的事情，谁都说不定，拥有和珍惜才是我们眼前要做的事情，两个人长久在一起，不就是你依偎着我，我依偎着你，满满的幸福感
美女：是的，谁都想要，你早点休息，也许我会去看你，因为我爱你
型男：我们想要的都是彼此能给予对方的
美女：是
型男：说这句话的时候我确信，我已经在你心里了，你一定会来，等你"
"女生发三点. . . . . . """,型男：一说想抱着你，你马上把自己的三点暴露出来算什么（骚聊）
女生发发怒的表情,"型男：老子撩你还这么胸 
美女：呸呸，我承受不起 
型男：放心，我才一百一，没你重，然后自我介绍 
型男：（完了后）记住我这个不一样的社会主义接班人
型男：好了互相认识了可以进入真诚的环节了"
女生发哭怎么办：发小额红包，可以增加印象分,"型男：你不是开店么
美女：开店是我副业，最近生意不好，焦虑/哭
型男：（发5. 20元红包）
美女：哇，哥哥好好
型男：我是欧巴/害羞（强调不是哥哥，避免拉入友谊区）
美女：感动/哭
型男：妈妈知道你那么拼么
美女：也许知道/偷笑
型男：她知道会让你把家里那五亩谷子一人打掉的/偷笑
美女：/哭
型男：宝宝再哭要把妆脸哭花了，你用的givenchy（纪梵希）柔雾粉底老贵啦（展示时尚）
美女：我不用粉底，皮肤好，哈哈
型男：前几天给老姐生日买了一套，自己买了个面膜，好败家/哭（展示孝心. 生活品质）
美女：你有姐姐啊，我有个弟弟
型男：一定会像我姐一样，给帅气的弟弟买好多好吃的
美女：他长大了，不爱吃零食了吧
型男：可以买好吃的切糕. 青岛大虾，弟弟我只能帮你到这了
美女：/::L你哪一年的
型男：90，一枝花的年纪，你哪一年的
美女：82
型男：92，还是82/::L
美女：82
型男：那我要抱金砖了/害羞
美女：/::L开玩笑的，89年底的"
女生发哭怎么办：发小额红包，可以增加印象分,"美女：好难受，躺会都不行啊/可怜
型男：宝宝怎么了
美女：别这么叫，感冒了难受
型男：快快好起来，好了带你去吃好吃的（也可以发个红包，邀约铺垫）
注意：女生难受不应该去安慰，而是应该去转移话题"
女生发自拍图,"型男：自拍这种东西：三分天注定七分靠滤镜，我给你九分
（她问起来就说，留下一分怕你太骄傲）"
女生和男生不一样,"美女：女生和男生不一样
型男：是呀，做女人不容易，每个月都得流血还不死
美女：哈哈
型男：其实聊了这么久，我觉得你人还是很好的，非常友善知书达理
美女：爱上我了吗
型男：你知道我喜欢你什么吗
美女：什么
型男：我喜欢你喜欢我的样子
美女：哈哈，那也太随便了
型男：你不是随便的人，你是我的人
美女：请问你现在是清醒状态吗
型男：那条撤不回来了，将就着看吧
美女：ok
型男：刚才是不是喝水去了
美女：换衣服
型男：真讲究，你觉得换什么样的衣服最适合跟我在一起聊天
美女：我只是换一下睡衣而已，你要看看吗
型男：你敢发我就敢看，不过先说好了，不准只发衣服，得把穿衣服的人也带上
美女：视频不就行了
型男：视频的话我还没化妆
美女：晕，你是要选美吗
型男：我这不也是顾及你的感受嘛，你就不会想着我多善解人意
美女：没想这么多，我都不在意
型男：那看来只有听你的了
美女：你随便，我无所谓
型男：其实你如果主动一点，我们的故事会更精彩"
女生回复：,"
1. 你是专门研究标点符号的吗
2. 沉默是金哦，你经常这样一定很有钱
3. 这是在练习我的心灵感应能力吗"
女生承认犯错. 让你做事情. 要红包等可用,"美女：我们啥时候领的证，我怎么不知道
型男：你那天刚好差民政局一块钱，说了8块不够，偏不听/抓狂
美女：哈哈哈，那一块刚好给路边的乞丐了，对不起
型男：罚你跪搓衣板30分钟
美女：不要嘛，你心疼/可怜
型男：那每天早上乖乖叫老公起床，给老公说晚安
美女：哈哈哈，怎么感觉我就中你套了呢
型男：嘘，你情我愿的事情怎么能说圈套呢，不能瞎说
美女：哈哈，谁情愿啦
型男：/敲头
美女：刚刚起床/尴尬
型男：/猪不是叫你叫我起床的嘛
美女：我自己都起不来，咋办/害羞
型男：梦中叫醒我，菠萝菠萝蜜多老公起床床
美女：哈哈哈，我会不会吓醒
型男：只会笑得很甜"
女生看见我笑，“你笑什么”,"
1. 唱：我一见你就笑，你那翩翩风采太美妙，跟你在一起，永远没烦恼
2. 别人笑我太疯癫，我笑他人看不穿
3. 因为你长得很有喜感"
女生要你表白：如你是不是喜欢我. 对我有意思,"美女：那你撩我呀
型男：互相走心的爱情不需要表白/害羞
美女：就要呢
型男：ladyfirst（女士优先）
美女：不要，这个要男的说
型男：说说说你爱我（唱出来）或都21世纪了，不分彼此
美女：那你不说就算啦
型男：要是没有一点好感就不和你聊那么多了/害羞"
女生说“到时再说吧”，你该如何应对,"情景：你想约女生周末见面，于是在几轮短信之后发出邀请——“周末有空的话一起吃个饭？”
而她的回复是：
a. “现在不知道，周末再说吧. ”
b. “嗯，到时候再联系吧. ”
分析：
a. 此刻没什么兴致，但不排除周末可能有兴致. 
b. 此刻有点儿兴致，但不保证周末还会有兴致. 
技巧详解：
a. 周末时先短信闲聊一下，比如：“这周过的好吗？”看看她的态度及情绪，如果她在状态的话你就可以提见面的事，否则就只当做一次普通联系. 
b.周末时先短信确认一下，比如：“今天有安排吗？”，她如果回答“没安排”，基本就代表在等待你的约会了;如果她回答有一些安排，比如“今天要去机场接个朋友”，且绝口没提你们见面的事情，那你就别再追问“完事之后我们还见面吗”之类的傻问题了"
女生说. 我手机没话费了. 你能不能帮我冲30元话费,"
1. 我有张充值卡，但没手机可充，你能不能帮我买一部手机
2. 可以啊，拿钱来我帮你去充，劳务费只收你50就好
3. 我想先了解下事成之后你打算怎么谢我"
女生说很久没做饭或做饭不好吃可以回,"型男：为了宝宝的厨艺越来越精湛，就这么愉快地决定啦
美女：你做给我吃，也许我考虑下
型男：我做的暗黑料理，只会炖汤，宝宝做饭我炖汤，好温馨浪漫的场面
美女：万一我是照片咋办
型男：拔腿就跑/偷笑好看就拐回婆家，见到帅气欧巴会不会害羞
美女：没发现帅呢
型男：你再仔细瞧瞧，幼儿园老师说过要认真不要马虎大意，经鉴定宝宝小学三年级毕业"
女生说：你怎么总问一些莫名其妙的问题,"
1. 像你现在这样？
2. 因为莫名其妙的问题只有莫名其妙的人才能回答，难道你叫我去问那些正常人吗
3. 那我问个正常的你为什么长成这样"
女生说：你神经病,"
1. 实际上我是院里特派出来抓你回去的，你得的是身份互换神经系统症候群
2. 你这人太现实了，人走茶凉！亏了以前我们还是一个病房的呢
3. 小声点，你不叫没人知道你是神经病的"
女生说：我只喜欢靓仔. 可是我觉得你不是好靓仔耶,"6\
1. 没关系，我只喜欢丑女，我觉得你很符合要求
2. 你说的喜欢靓仔是指喜欢将最靓的那个宰掉么你的喜好和审美正好成反比"
女生说：我给你介绍个女朋友，好不好啊,"前提是这个女的很丑，我不喜欢的. 但是有点
还有个漂亮女生给我介绍了个很丑的女生做朋友，这个算是废物测试没啊
1. 为了表达我的谢意，我打算给你介绍个老公，才60岁就很有钱了哦
2. 这位妈妈桑，能找点高质量的吗，爷不差钱
3. 一定要牺牲一个好姐妹来跟你对比吗？你自信点好不好"""
女生说：我给你介绍个女朋友，好不好啊（前提是这个女的很丑，我不喜欢的. 但是有点熟）还有个漂亮女生给我介绍了个	很丑的女生做朋友，这个算是废物测试没啊,"
1. 为了表达我的谢意，我打算给你介绍个老公，才60岁就很有钱了哦
2. 这位妈妈桑，能找点高质量的吗，爷不差钱
3. 一定要牺牲一个好姐妹来跟你对比吗？你自信点好不好"
女生问你在干嘛：吸引不够时重点展示,"美女：你在干嘛
型男：今天要崩溃了（或在做一件事情）开启话题
美女：怎么了
型男：老板非得要我陪他晚上去接待客户，说我不在场项目不好谈（展示工作能力）
或在写个文案，老板非得我给他写，其他人不放心（展示深受老板信任）
或吃海鲜过敏了，晚上老板还让我去陪他的朋友吃饭（展示跟老板关系好）"
女生问你在干嘛：吸引够时重点调情,"美女：在干嘛
型男：喝了一杯红酒，有点晕（展示生活品质）
美女：别喝那么多，要不去睡会儿
型男：晕了会借你肩膀给我靠一靠么或借个肩膀给我靠一靠
美女：/害羞或美女：不要
型男：发现个秘密型男：你已经身不由己中了我的迷魂脱壳大法发现个秘密
美女：什么
型男：宝宝好像喷香水了
美女：是的或美女：没有喷香水
型男：好像是coco的邂逅，好像是dior的毒药或型男：难道是体香，好像是miumiu（展示时间特质）
美女：有可能
型男：那宝宝明天叫我起床，我在你怀里睡着了
美女：快去睡吧，我就不叫你了
型男：叫了明天告诉你个秘密
美女：竟然诱惑我，那你想几点起来
型男：7：45
美女：那你醒了就按掉去睡吧/白眼"
女生问：你是做什么的,"
1. 做鸭的，烤鸭，啤酒鸭，盐水鸭都会做呢
2. 有凳子的情况我会选择坐凳子，地上我基本是不会坐的
3. 那要看面对什么了，面对你我就适合做男朋友"
女生：你怎么总这么贱，非去勾引招惹别人,"
1. 你觉得那些被歹徒强暴的女孩子有罪吗？
2. 主要是你太优秀，很多女孩子不服气想挑战你而已，结果我成了无辜的牺牲品
3. 亲爱的，你骂的不是我一个人，全世界的pua都被你骂了. . . . （慎用）"
女的做势要打我，怎么调侃,"
1. 贵重物品，请勿上手
2. 打是情，骂是爱哦
3. 男女授受不亲，你可别想揩油"
如果同時有幾個人喜歡你，你會怎麼选,"1. 看谁胸最大
2. 我爸爸我妈妈我哥们都挺喜欢你，你叫我怎么选
能确定是几个人吗？这么多人要挤一张床，这样的床确实很难选呢"
你很单纯,"1. 是呀，上次有个纯净水公司还来找我谈代言的事呢
2. 任何复杂的人跟你一比，都会单纯的
3. 哪里是单唇，我有两片嘴唇好不好
其他答案：呵呵，这么夸奖我，我怎嚒好意思呢"
女问：“你真瘦”怎么回答？（本人确实很瘦）,"
1. 是啊，很烦人，经常有各种减肥药公司来找我做代言，赶都赶不走
2. 你知道多少明星花了多少钱想达到我这种骨感的效果吗
3. 这个地球已经满目疮痍，为了下一代的未来，节能环保要从我做起，你知道我这种身材要为地球省下多少布料吗
其他答案：我这样的身材，你是不是羡慕嫉妒恨呢"
她在电话里对我唠叨过，真希望有让她在我身边发火的机会. . . 这是你在我空间里的一句留言，你以前的女朋友？那她现在在哪？可以去把她再追回来啊,"
1. 笨蛋，在你空间里的留言肯定是留给你的嘛，你在我身边发火我才能打得到啊
2. 她. . . . 已经永远离开我们了，说不定现在就在你背后呢
3. 写得是我以前养的一条母京巴
美女：那她怎么会在电话里跟你唠叨，她还会打电话？
你都会打，她怎么不会
美女：粉拳
好啦好啦，是我跟家人通电话时它在边上吠啦"
她老是喊型男：小子,"
1. 你是有多老？
2. 叫老子干嘛
3. 我不小哦，我的有这么大（双手比一个夸张的长度）
其他答案：我记得有一个电影叫“那小子真帅！”"
她说：你妹,"""
1. 我妹长得确实比你漂亮
2. 请不要把我妹老挂在嘴边，生怕别人不知道你是同性恋吗
3. 你大爷，论辈分我赢了
其他答案：我没有妹妹，但我有弟弟，去洗手间给你介绍一下"""
她说：我不是说我们做回朋友吗,"
1. 我们不是一直都是朋友吗？
2. 那你还想做什么？
3. 朋友只有两种，男朋友，女朋友"
好好加油就可以带我吃大餐了,"型男：好好加油就可以带我吃大餐了
美女：嗯你等着
型男：
a. 八十岁之前能等到么
b. 等着？你是要给我打包吗
c. 哪家餐厅，我一会就去等着"
好好表现考虑奖励,"美女：就是想欧巴了，偷偷亲一下/亲
美女：你开会吧，我在研究美食
型男：研究美食做给欧巴吃
美女：你表现乖了我可以考虑奖励你好吃的
型男：就这么愉快决定啦或爱你，那就周末吧（邀约），么么哒，拉钩盖章
（聊到美食或电影时就可以邀约）"
好苦啊！比黄连还苦,"
1. 吃得苦中苦，方为心上人，你把这个当成做我心上人前的考验就会好很多的
2. 先苦后甜的爱情最浪漫了
3. 你要是拿跟我在一起时的甜蜜作比较，世间一切事物都将是苦的
其他答案：我的嘴巴很甜，啵一个. （从不善解人衣）"
如何回复「我饿了！」,"目的：暧昧期，如果遇上女生撒娇，用这个邀约对方见面，可以有效建立预期. 技巧详解：姑娘：我饿了！果子：你在哪？
姑娘：xxx，什么事，怎么了（随便她怎么回答）
果子：你想我了？
姑娘：嗯，是. （或其他回答）
果子：我现在去接你. 老是给我说饿，也不知道你是肚子饿，还是肉体饿，还是精神饿，嘿嘿！（引入性话题声明）"
如果下雨了,"型男：如果下雨了，我会把伞给你打
美女：这么贴心啊/害羞
型男：嗯，然后我打车回家
美女：. . . 
型男：哈哈哈"
如果不是最近太忙，我就追你了,"目的：无压力兴趣声明，为后续升高做准备
统一句式：“你********，我感觉******，要不是******，我就追你了”
应用例子：
如果你和她是好朋友——“你笑起来的时候很有气质，和你聊天我感觉很舒服，如果不是最近我太忙，我就追你了”
如果你有了女朋友却仍想和她发展暧昧关系——“你真的很可爱很善解人意，和你在一起的每一刻我都感觉很享受，要不是我有女朋友，我就追你了”
如果你现在已经和她分手，却还想挽回——“你真的具有一种让我不可言喻的感觉，我感觉单身后的每一天脑海里想的都还是你，要不是以前我太二了让你也变得和我一样二，我现在一定再追你一次”
提示：
其实很多女生并不反感你的进挪，只是你要给她一个合理的理由，她愿意被一个追求者拉手亲吻"
如果你的女朋友问你和你前女友上过床没，你会怎么回答,型男：我和她没上过窗，没做过贼
如果我在街上有人叫我美女该怎么办,"美女：如果我在街上有人叫我美女该怎么办
型男：那你就得赶紧扶他过马路呀
美女：为什么
型男：因为他瞎呗
美女：给你个机会，重新说
型男：你的美，亮瞎了他的双眼"
如果我晚了回去，你会不会担心啊,"
1. 当然会啊，那么晚的时间，路人很容易被你吓到的
2. 担心什么，你这么强壮，谁还能把你怎么样
3. 怎么不担心，你那么晚回来，吵到我睡觉怎么办"
如果我要约你，我会半年不联系,"型男：如果我要约你，我会半年不联系你
美女：why
型男：这样，我就有理由跟你说：好久不联系，出来约个会吧
美女：哈哈哈，真有你的"
如花植村秀展示：女生发丑的表情时用,"美女：（丑照. 丑的表情. 抠鼻等）
型男：你用的啥品牌卸妆油呀亲，看着效果不错
美女：菜籽油（或dhc）
型男：有点像植村秀（日系品牌，很专业）
美女：金龙鱼1:1:1，你这么了解
型男：欧巴上知天文下知地理，还知道一件事儿"
妹子一遇到不赞同的事情就会说nonono,"
1. 怎么调侃好？1no的反义词的反义词的反义词是yes呢
2. 昨天看欧美av里面那个女孩也是这么叫的
3. 看到你sayno的样子不禁联想起你sayfuck我的样子（慎用）"
妹子以为我骗她“忽悠我吧？”,"
1. 即使你长得有点像范伟，我也不像赵本山呀
2. 是呀，我打算忽悠你去菜市场把你卖掉
哪里会，你这智商完全用不着我忽悠"
妹子你咋天天不是挂网就是开微信呢,"
1. 你咋天天这么关注我呢
2. 因为算命师傅说有人暗恋我，只要把那些开起来看看有谁比较关注，就知道是谁了因为交了网费，不开白不开"
妹子你觉得我骚吗？撩妹极限聊天术. 异议处理,"（凑上去闻一闻）：恩. . . 确实有点骚味
1. 不用纠结，勤洗澡就不会有异味了
2. 尿裤子了"
妹子借口有事违约,"型男：今天9点，不见不散，脚杆等断 
或者型男：：你这么聪明会处理好的（赞美）"
妹子反映不好术,型男：我喜欢你这样让人尴尬的能力
妹子发假号码逗你,型男：今晚还不让你上车，心急吃不了热豆腐（骚聊）
妹子发吃的图片,型男：有空给我做吃的吧，好久都没吃家里了的饭了，出门在外这么多年，外面的都吃够了
妹子发图,"型男：我觉你衣服很好看，和你气质挺搭配，但有一点不足 
（美女：什么不足？）型男：没有人好看（赞美）"
妹子发自拍照,型男：胸大，包容我到无法呼吸（赞美）
妹子在我一张没穿衣服的照片上评论：没胸肌也敢拿出来亮,"
1. 很多妹子没胸不是也照样敢上街么
2. 好色呀你，专门盯着人家露龘点的照片研究
3. 这张照片是专门拍来为你增加自信的好吧"
妹子帮忙做了一件事后说：看我对你多好！怎样答,"1好不是看的，是用来感受的
美女：那你感遭到了吗
1. 你亲我一下就感受到了
2. 所以你想让我以身相许吗，我不是那么随便的人，先请你亲个嘴吧
3. 无事献殷勤非奸即盗，不过像你这么好的姑娘，即使被你奸淫捋掠我也心甘情愿"
妹子心情好时调侃笑话,听说你早上倒垃圾不慎掉进垃圾坑怎么爬也怕不上来，正好来了个捡破烂的老太太伸手把你拉起来说：城
妹子故意不接触我. 知道我对她有意思如何化解尴尬气氛,"
1. 我知道两个人如果彼此有感觉而肢体接触，就会有过电的感觉，你一定是不想电死我才不接触我的
2. 你最近得了皮肤病吗？
美女：没有啊
那干嘛不敢让我碰你呢
3. 哇！你后背有只好大的蟑螂！别动，我来帮你干掉它"
妹子朋友圈发吃的图,"型男：缺个风趣幽默的小帅逼陪你吃 
美女：你来啊-型男：吃饭不怕晚，试爱需等待，今天蜀黎有事（关系升级）"
妹子查户口,"美女：做什么工作
型男：宝宝又查我户口
美女：是呀
型男：要不要被搜身的那种/难过
美女：要
型男：我怕你搜不好
美女：怎么呢
型男：你那么调皮，手那么不老实
美女：你才不老实，最近怎么样
型男：除了情人节你没和我过有点不开心
美女：你都没有理我，大哥
型男：重新来一场美丽的邂逅，谱写我们缘分新篇章
美女：会说话
型男：明天周末，有安排没
美女：没有
型男：出来一起喝点东西
美女：没有了？
型男：你还想干嘛
美女：不知道
型男：那就干
美女：什么
型男：让友谊照进现实
美女：一起吃饭，看电影"
妹子欺负你,"美女：你是猪吗/偷笑
型男：你欺负人/委屈
美女：哈哈
型男：罚你给欧巴做爱吃的牛排（妹子欺负你时可用）
美女：上次不是说最爱吃土豆烧肥肠吗，我还没反应过来，你就要变心了/哭
型男：中西结合，各有一样/偷笑
美女：我以为你变心了
型男：那我们就来一次中西合璧，宝宝棒棒哒
美女：你是巨蟹座
型男：对呀
美女：好像巨蟹座是不是喜欢贤妻良母型的呀
型男：好有默契
美女：/白眼你缺爱
型男：你是么
美女：我不知道耶
型男：哈哈，只想跟你说一句话
美女：反正我把自己照顾得挺好，因为我还健在/害羞，什么话
型男：神州行，我看行
美女：我不是神州，可是我行[Concerned]
型男：真好，奖励一个可爱多
美女：不喜欢吃冰激凌，我要吃肉/可怜
型男：肉肉容易长胖，留给我来消灭它
美女：可是我就爱吃肉，和我抢肉我会翻脸，我很认真的再说/吓
型男：祝你长胖/委屈
美女：[Concerned]
型男：欧巴准备去写点东西，明天叫欧巴起床哟
美女：好的，那你去吧，我醒了就给你发消息"
妹子特喜欢看帅哥. 	还要带着我去看帅哥. 这个怎么解决,"
1. 我为那个帅哥祈祷，阿弥陀佛
2. 我就不去了，你顺便帮我谢谢他，终于可以清净一下下了
3. 加油，泡到了骗点钱来给我花哦"
妹子竟然对鱼儿说：你叫鱼儿啊，我是美人鱼哦,"
1. 原来你也看过下水道美人鱼呀
2. 这么说来确实有些像海牛呢. . （美人鱼又称海牛，没见过可以百度一下）
3. 钓鱼用虾米，钓美人鱼用帅哥（指自己），果然不错啊
美女：切，你又不是帅哥
你都能是美人鱼了，还有什么是不可能的"
妹子经常说郁闷，怎么回答,"
1. 把文胸脱掉，会比较没那么闷，以后记得要买大一号的，不要为了追求紧绷感而难为自己
2. 不要因为得不到我而这么郁闷，更不要在我面前提起，你会把我也弄郁闷的
3. 看个周星驰的电影，听个郭德纲的相声，品个赵本山的小品，再不乐就照照镜子"
妹子老是和你唱反调，拒绝你,型男：再这样我真不想和你再聊了，看来需要挥手告别，重新认识，我只是搭建信息之间的桥梁. （框架引领）
妹子装逼,型男：如此高超的装逼手段只能羡慕了
妹子装逼不配合,型男：万水千山总是情，配合演出行不
妹子要求半夜发照片怎么办,"美女：你拍张照片给我看看吧，现在的. （或其他方式索要照片） 
型男：我在裸睡，不能拍，你太色了，我怕我受到侮辱. 
美女：哎呀，你才是呢，你想多了，我就像看看你照片而已. 
型男：哈哈哈，我当然知道，可是我现在真的懒得拍啊，大半夜的"
妹子说ufo这个怎么回答啊,"
1. 看到你就能想到你说的交通工具
2. 你想骗我回头去看，然后转头过来时偷吻我吗？
3. 嘘，小声点，我们可以拍照卖到报社去赚稿费呢"
妹子说不过我. 于是你讨嫌的很诶,"
1. 一般女孩子对我都是由爱生恨的，讨嫌算很轻的了
2. 嫌我太帅让你很没安全感吗
3. 讨嫌总比找你讨债的好
其他答案：我可没必要去讨你喜欢哟"
妹子说你怎么知道！！！这个怎么回答比较好？撩妹极限聊天术. 勾起好奇,"
1. 其实，我们是同一类人
2. 结合看易经的时间和读圣经的时间再配合你来月经的时间一推算就知道了
3. 你相信世界上有所谓读心术的超能力吗？他就在你面前
其他答案：我平时没事的时候，去步行街兼职摆摊算卦（你的表情已经出卖你的内心了）"
妹子说先拿500万过来,"
1. 冥钞可以吗
2. 你可能不太了解地球上的行情价，500万可以嫖多少次
3. 你脱光了我看看，很好奇究竟哪部分可以值500万"
妹子说有男朋友了,型男：谁规定有守门员的就不能进球了
妹子说没意思怎么回答,"
1. 你有读心术？
美女：没有啊，怎么了
不可能，不然怎么知道我对你没意思？
2. 去照下镜子你就会发现原来自己长得这么有意思
3. 你去街上裸奔大家会觉得很有意思的"
妹子说：“你都已经有女朋友了,"
1. 是什么让你对有女朋友的男人这么有感觉呢？
2. 你不也有男朋友嘛，谁规定我们不能交异性朋友的？
3. 我已经过了法定年龄，有女朋友证明我是正常的
4. 那你还喜欢我！
5. 我还没结婚呢. 
6. 所以这就要提醒你一下了，你会很辛苦的，加油"
妹子说：“你都已经有女朋友了！”,"
1. 那你还喜欢我！
2. 我还没结婚呢. 
3. 所以这就要提醒你一下了，你会很辛苦的，加油"
妹子说：一个大男人逛什么街,"
1. 遛你啊
2. 不然你帮我买内衣裤吗？
3. 我帮着把马路压平点，这样老爷爷老太太就不容易摔跤了"
妹子说：你吃饭了没,"
1. 没吃，你运气好，可以请我吃
2. 吃了，但为了你我可以牺牲自己的胃陪你再吃一顿
3. 你是我的饭，我是你的菜，我连舔都没舔过你，更何况是吃呢"
妹子说：怎么你说话我这么不爱听，竟扯些没边际的,"
1. 不爱听可以戴个隔音的耳机，当然，买棉花来塞耳朵可以更省钱
2. 我的语言艺术犹如浩瀚汪洋，肯定是无边无际的，你再钻研几年文学兴许能听懂点
3. 不爱听可以用你的嘴巴封住我说话，但我要先问问我的嘴唇愿不愿意"
妹子说：想跟我约会呀,"
1.是呀，最近准备写一个分析剩女心理的论文，想跟你取取经
2.你说对了一半，我的最终想法是td
3.不是，我一个人上街怕被人打劫，有你陪着，歹徒就不敢靠近了"
妹子说：没有房子，没有车，只要我们感情好就行了<我还想知道楼主在比较严肃的情况下怎么回答>,"
1. 2012就要来了，到时那些现在大家看重的房和车之类也许会在顷刻间灰飞烟灭，但即使这样，我还是坚信可以看到我们的感情经过世界末日之后依然飘荡在天堂上空面
2. 感谢裸婚时代的全体剧组工作人员
3. 亲爱的，还没那么糟，除了感情，我们还有生殖器官呢（慎用）"
妹子说：靠,"型男：我这有肩. 
美女：你的太小了
1. 比起你的虎背熊腰，我确实有点单薄
2. 这么说你挺适合跟马恋爱的
3. 我小不小要取决于你的洞大不大（慎用）"
妹子跟她一刚结婚的姐妹闹别扭,"""
1. 赌气说要找一个有权有势又有钱的男人作老公，就是结了再离都无所谓，只为了比过她的姐妹，我该怎么说？
2. 我完全支持你的想法，到时候我们里应外合骗光那个男人的家产
3. 有权有势又有钱？你让我太失望了，你漏掉了有才的呀，我一般看不起庸俗的女人呢
4. 如果要对我表白也不用这么直接吧？
美女：我哪有
我既有拳又没去势，每月还有几百块工钱，你不是说我是说谁"
妹子问我喜欢什么类型的女孩，要怎么回答啊,"
1. 我就喜欢你这个类型的女孩. . . . . 你希望我这样回答吗？
美女：希望/不希望
那就要请我吃饭了/其实表里不一真的不利于身体健康呢
2. 如果我喜欢你了，你觉得我还会去纠结你是什么类型的女孩吗？
3. 你想找到努力的方向吗"
妹子问：你叫什么名字？（这个要怎么回答比较有水准）,"
1. 问帅哥姓名之前先报上自己的名字比较有礼貌呢
2. 我告诉你名字，你不会拿出银角大王的紫金红葫芦“咻”的一声把我收了带回去吧？
3. 告诉你之前我要先确定你有没有一个叫做死亡笔记的本子"
妹子骂人,型男：好好说话才是中华儿女传统美德
学员成功了,型男：你们的成长，就是给我们最好的回馈
宝宝二号,"型男：你有一双水汪汪的大眼袋，很高兴认识你（不要单纯的去夸一个本来就很漂亮的女人，因为她不缺你一个人夸）
美女：哈哈，你这是夸我还是骂我呢（良好的ioi回馈）
型男：缺点老实，姑娘多担待（开始自我展示，并给与了对方接下来的话题）
美女：看你挺聪明的（夸你的同时也是妹子词穷的表现，所以这个时候要想继续开心的聊下去我们需要给出更多的笑点）
型男：除了长得帅，我最大的优点就是不自恋（给对方打压自己的机会，开始我们的套路）
美女：哟，还自夸（这是意料之中的答复）
型男：你再不自我介绍，我就自己备注了
美女：你打算备注什么呢
型男：宝宝二号
美女：一号是谁
型男：本宝宝"
宝宝唱歌怎么样,"型男：宝宝唱歌怎么样
美女：还行吧，偶尔去ktv唱
型男：你来一个/害羞
美女：晚会给你来一个，别见笑
型男：万一笑了呢
美女：不行
型男：那你偷偷给我唱一个先
美女：你在家？
型男：对
美女：（妹子唱歌）
型男：听到了/害羞
美女：早点休息，晚安
型男：嗯，明天叫欧巴起床
美女：微信能叫你起来吧
型男：可以呀
型男：明天带你去一个地方
美女：什么地方
型男：春熙路这边一个好地方
美女：具体点呢
型男：告诉你就不神秘了哈哈
美女：你看你笑得，我哪还敢去
型男：一个浪漫的地方
美女：吃饭还是什么的
型男：咖啡
型男：你会害羞么
美女：害羞倒不会，哈哈
型男：（发她照片）记得穿欧巴最喜欢的这套美美的衣服/害羞（见面前服从性测试）"
