ovfJ35PpXkOHNxpWBow-2owA-mhA,"你一夸我，我就担心（妹子反问为什么？:担心你夸得不够好/:,@P）",2018-10-30 8:27:45,0
ovfJ35APlJooR134y0jcHfluiUQc,"男：你有个C笑容
女：什么是C笑容？
男：就那种笑起来坏坏的感觉",2018-10-30 8:39:19,0
ovfJ35APlJooR134y0jcHfluiUQc,"男：你有个C笑容
女：什么是C笑容？
男：就那种笑起来坏坏的感觉",2018-10-30 8:39:55,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-30 16:41:16,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,charset utf-8;,2018-10-30 16:41:23,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-10-30 16:41:33,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-30 16:43:1,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,上帝创造了处女，我创造了妇女,2018-10-30 16:43:4,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-30 16:44:36,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,charset utf-8;,2018-10-30 16:44:39,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-10-30 16:44:42,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,你好,2018-10-30 16:59:32,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,上帝创造了处女，我创造了妇女,2018-10-30 17:34:1,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,你好,2018-10-30 17:34:27,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,上帝创造了处女，我创造了妇女,2018-10-30 17:45:57,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,上帝创造了处女，我创造了妇女,2018-10-30 17:46:7,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-10-30 17:46:57,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,睡觉,2018-10-30 17:47:8,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,上帝创造了处女，我创造了妇女,2018-10-30 17:48:22,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,一见如故,2018-10-30 17:48:36,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,一见如故,2018-10-30 17:48:55,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,107,2018-10-30 17:49:24,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,115,2018-10-30 17:49:32,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,一见如故,2018-10-30 17:49:36,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,115,2018-10-30 17:49:50,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,一见如故,2018-10-30 17:49:52,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,小哥哥你好,2018-10-30 17:50:1,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,一见如故,2018-10-30 17:51:54,0
ovfJ35IDlfOcbhvgyCMGh-asE4p0,107,2018-10-30 17:52:19,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,113,2018-10-30 17:52:28,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,115,2018-10-30 17:52:30,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,154,2018-10-30 17:52:32,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,154,2018-10-30 17:52:36,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,122,2018-10-30 17:52:38,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,一见如故,2018-10-30 17:52:56,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,厉害,2018-10-30 17:53:0,0
ovfJ35IDlfOcbhvgyCMGh-asE4p0,117,2018-10-30 17:53:6,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,140,2018-10-30 17:53:10,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,140,2018-10-30 17:53:11,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,143,2018-10-30 17:53:13,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,145,2018-10-30 17:53:15,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,一见如故,2018-10-30 17:53:21,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,厉害,2018-10-30 17:53:28,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,上帝创造了处女，我创造了妇女,2018-10-30 18:13:38,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-30 18:38:29,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,"from gevent import monkey
from gevent import pywsgi

monkey.patch_all()
import sys
import io
import os
import random
import json
import csv
from Crypto.Cipher import AES
from elasticsearch import Elasticsearch
from flask import Flask, request
from flask_cors import *
import time
from base64 import b64encode
import requests

datapath = '/home/ubuntu/data/xingnanzhuli/data'
os.chdir(datapath)
app = Flask(__name__)
es = [Elasticsearch([{""host"": ""123.207.27.168"", ""port"": 9218, ""timeout"": 3600}]),
      Elasticsearch([{""host"": ""119.29.67.239"", ""port"": 9218, ""timeout"": 3600}]),
      Elasticsearch([{""host"": ""139.199.192.34"", ""port"": 9218, ""timeout"": 3600}]),
      Elasticsearch([{""host"": ""119.29.147.239"", ""port"": 9218, ""timeout"": 3600}]),
      Elasticsearch([{""host"": ""132.232.16.50"", ""port"": 9218, ""timeout"": 3600}]),
      Elasticsearch([{""host"": ""123.207.45.250"", ""port"": 9218, ""timeout"": 3600}])]
appid = 'wx6e2807f3bb07c07e'
secret = 'c08b116bb87bef6db62ab60d7c5478a8'
userKeyWordHisList = {}
key = ""pangyuming920318""
iv = ""abcdefabcdefabcd""
BLOCK_SIZE = 16
pad = lambda s: s + (BLOCK_SIZE - len(s) % BLOCK_SIZE) * bytes(chr(BLOCK_SIZE - len(s) % BLOCK_SIZE), encoding='utf8')
unpad = lambda s: s[0:-ord(s[-1])]
userdata = {}
whitelist = {}


def getTime():
    struct_time = time.localtime(time.time())
    return str(struct_time[0]) + '-' + str(struct_time[1]) + '-' + str(struct_time[2]) + ' ' + str(
        struct_time[3]) + ':' + str(struct_time[
                                        4]) + ':' + str(struct_time[5])


def check_user(userid):
    if userid in whitelist:
        return 1
    timelist = time.asctime().split()
    strtime = timelist[1] + timelist[2] + timelist[4]
    if userid not in userdata:
        userdata[userid] = {'num': 2900, 'time': strtime}
        return 1
    if userdata[userid]['time'] != strtime:
        userdata[userid] = {'num': 2900, 'time': strtime}
        return 1
    if userdata[userid]['num'] > 0:
        userdata[userid]['num'] -= 1
        return 1
    return 0


def encrypt(encrypting):
    encrypting = bytes(encrypting, encoding='utf8')
    aes = AES.new(key, AES.MODE_CBC, iv)
    return b64encode(aes.encrypt(pad(encrypting)))


def decrypt(encrypted):
    aes = AES.new(key, AES.MODE_CBC, iv)
    decrypted = aes.decrypt(bytes.fromhex(str(encrypted)[2:-1])).decode('utf8')
    return unpad(decrypted)


def addKeyword(params):
    openid = params['openid']
    inputValue = params['query']
    f = open('query.csv', 'a+', newline='')
    ff = csv.writer(f)
    ff.writerow([openid, inputValue, getTime(), '0'])
    f.close()
    if openid in userKeyWordHisList:
        if len(userKeyWordHisList[openid]) == 0 or inputValue != userKeyWordHisList[openid][0]:
            flag = 1
            for index, value in enumerate(userKeyWordHisList[openid]):
                if inputValue == value:
                    flag = 0
                    userKeyWordHisList[openid] = [inputValue] + userKeyWordHisList[openid][:index] + userKeyWordHisList[
                                                                                                         openid][
                                                                                                     index + 1:]
            if flag:
                userKeyWordHisList[openid] = [inputValue] + userKeyWordHisList[openid]
                userKeyWordHisList[openid] = userKeyWordHisList[openid][:12]
    else:
        userKeyWordHisList[openid] = [inputValue]


@app.route(""/api/getSearch"", methods=[""POST""])
def getSearch():
    try:
        params = json.loads(decrypt(request.stream.read()))
        openid = params['openid']
        query = params['query']
    except Exception as e:
        print(e)
        return json.dumps({'MSG': '警告！非法入侵！！！'})
    if check_user(openid) == 0:
        return encrypt(json.dumps({'MSG': 'LIMIT'}))
    addKeyword(params)
    retdata = {}
    huashu = []
    huashu_search = {'query': {'match': {'MM': query}}}
    while 1:
        index = random.randint(0, 5)
        try:
            es[index].info()
            break
        except:
            None
    huashuDoc = es[index].search(index='huashu', doc_type='huashu', body=huashu_search, size=30)
    huashuDoc = huashuDoc['hits']['hits']
    for doc in huashuDoc:
        huashu.append(doc['_source'])
    guanli = []
    guanli_search = {'query': {'match': {'title': query}}}
    guanliDoc = es[index].search(index='guanli', doc_type='guanli', body=guanli_search, size=30)
    guanliDoc = guanliDoc['hits']['hits']
    for doc in guanliDoc:
        guanli.append(doc['_source'])
    biaoqing = []
    biaoqing_search = {'query': {'match': {'imgExplain': query}}}
    biaoqingDoc = es[index].search(index='biaoqing', doc_type='biaoqing', body=biaoqing_search, size=30)
    biaoqingDoc = biaoqingDoc['hits']['hits']
    for doc in biaoqingDoc:
        biaoqing.append(doc['_source']['path'])
    retdata['huashuList'] = huashu
    retdata['guanliList'] = guanli
    retdata['biaoqingList'] = biaoqing
    return encrypt(json.dumps({'MSG': 'OK', 'data': retdata}))


@app.route(""/api/getMethodologyList"", methods=[""POST""])
def getMethodologyList():
    try:
        params = json.loads(decrypt(request.stream.read()))
        openid = params['openid']
        cid = params['cid']
    except Exception as e:
        print(e)
        return json.dumps({'MSG': '警告！非法入侵！！！'})
    f = open('query.csv', 'a+', newline='')
    ff = csv.writer(f)
    ff.writerow([openid, cid, getTime(), '1'])
    f.close()
    retdata = []
    laosan_search = {'query': {'bool': {'filter': {""term"": {'cid': cid}}}}}
    while 1:
        index = random.randint(0, 5)
        try:
            es[index].info()
            break
        except:
            None
    laosanDoc = es[index].search(index='laosan', doc_type='laosan', body=laosan_search, size=30)
    laosanDoc = laosanDoc['hits']['hits']
    for doc in laosanDoc:
        retdata.append(doc['_source'])
    return encrypt(json.dumps({'MSG': 'OK', 'data': retdata}))


@app.route(""/api/getOpenid"", methods=[""POST""])
def getOpenid():
    try:
        params = json.loads(decrypt(request.stream.read()))
        js_code = params['jsCode']
    except Exception as e:
        print(e)
        return json.dumps({'MSG': '警告！非法入侵！！！'})
    url = 'https://api.weixin.qq.com/sns/jscode2session?appid=' + appid + '&secret=' + secret + '&js_code=' + js_code + '&grant_type=authorization_code'
    response = requests.get(url)
    response = response.json()
    return encrypt(json.dumps({'MSG': 'OK', 'data': {'openid': response['openid']}}))


@app.route(""/api/getHiswordList"", methods=[""POST""])
def getHiswordList():
    try:
        params = json.loads(decrypt(request.stream.read()))
        openid = params['openid']
    except Exception as e:
        print(e)
        return json.dumps({'MSG': '警告！非法入侵！！！'})
    if openid in userKeyWordHisList:
        return encrypt(json.dumps({'MSG': 'OK', 'data': userKeyWordHisList[openid]}))
    else:
        userKeyWordHisList[openid] = []
        return encrypt(json.dumps({'MSG': 'OK', 'data': []}))


@app.route(""/api/clearHiswords"", methods=[""POST""])
def clearHiswords():
    try:
        params = json.loads(decrypt(request.stream.read()))
        openid = params['openid']
    except Exception as e:
        print(e)
        return json.dumps({'MSG': '警告！非法入侵！！！'})
    userKeyWordHisList[openid] = []
    return encrypt(json.dumps({'MSG': 'OK'}))


@app.route(""/api/getRecommend"", methods=[""POST""])
def getRecommend():
    try:
        params = json.loads(decrypt(request.stream.read()))
        openid = params['openid']
    except Exception as e:
        print(e)
        return json.dumps({'MSG': '警告！非法入侵！！！'})
    hotWords = ['自恋', '厉害', '睡觉', '生气', '干嘛', '烦', '哈哈', '好吧', '介绍', '丑', '表白', '呵呵']
    hotMethods = ['开场白', '赞美', '拉升关系', '高价值展示', '幽默搞笑', '冷读', '推拉', '角色扮演', '框架', '打压', '进挪', '背景植入']
    return encrypt(json.dumps({'MSG': 'OK', 'data': {'hotWordsList': hotWords, 'hotMethodsList': hotMethods}}))


@app.route(""/api/test"", methods=[""POST""])
def test():
    print(request.stream.read())
    return ""OK""


if __name__ == ""__main__"":
    server = pywsgi.WSGIServer(('127.0.0.1', 8168), app)
    server.serve_forever()",2018-10-30 18:38:32,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-30 18:44:20,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,上帝创造了处女，我创造了妇女,2018-10-30 18:44:23,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,http://localhost.localdomain:1388/,2018-10-30 19:9:9,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,你好,2018-10-30 19:9:13,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,http://localhost.localdomain:1388/,2018-10-30 19:9:18,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,你好,2018-10-30 19:9:25,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-30 20:24:12,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-30 20:55:6,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,你好,2018-10-30 20:55:19,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-30 21:25:55,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-30 22:8:17,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-30 22:12:55,1
ovfJ35OU2yq2grNaNLt3mAqvn-Eo,107,2018-10-31 0:36:12,1
ovfJ35OU2yq2grNaNLt3mAqvn-Eo,"男：“你好，我刚看到你，想过来认识一下。”
男：（趁她还没反应过来）“等等，你别急，我也觉得这样很唐突，你可能会给我两个选择，第1，好吧，给你吧。第2，下次有缘见到再给你吧。你会选哪一个”
女：“那我选第二个。”
男：“ok，拜拜~”然后转头就走。走几步之后，女生也会离开，这个时候马上杀回来叫住女生。
男：“hello ，这么巧！又见面了~”
100%女生到这里都笑了。
男：“上次你答应我一件事情呢~”然后坏笑着看着她。
女：“好吧。。。。。”",2018-10-31 0:36:18,0
ovfJ35OU2yq2grNaNLt3mAqvn-Eo,"男：“你好，我刚看到你，想过来认识一下。”
男：（趁她还没反应过来）“等等，你别急，我也觉得这样很唐突，你可能会给我两个选择，第1，好吧，给你吧。第2，下次有缘见到再给你吧。你会选哪一个”
女：“那我选第二个。”
男：“ok，拜拜~”然后转头就走。走几步之后，女生也会离开，这个时候马上杀回来叫住女生。
男：“hello ，这么巧！又见面了~”
100%女生到这里都笑了。
男：“上次你答应我一件事情呢~”然后坏笑着看着她。
女：“好吧。。。。。”",2018-10-31 0:36:35,0
ovfJ35OU2yq2grNaNLt3mAqvn-Eo,厉害,2018-10-31 0:37:12,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-31 2:43:32,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,"rgba(0, 0, 0, 0.1);",2018-10-31 2:45:24,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-10-31 2:45:28,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,自恋,2018-10-31 7:26:39,0
ovfJ35IDlfOcbhvgyCMGh-asE4p0,113,2018-10-31 8:42:35,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,112,2018-10-31 8:43:10,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,表白,2018-10-31 8:43:24,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-31 16:8:2,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,983361,2018-10-31 20:5:4,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,我生病了,2018-10-31 20:5:12,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,我感冒了,2018-10-31 20:5:46,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-31 21:1:55,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,我感冒了,2018-10-31 21:2:25,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-10-31 22:23:59,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,我感冒了,2018-10-31 22:24:40,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,怎么不说话,2018-10-31 22:29:29,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,有种情调叫做静静对视，胜过千言万语,2018-10-31 22:32:2,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,我生病了,2018-10-31 22:35:23,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,我感冒了,2018-10-31 22:35:46,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,我感冒了,2018-10-31 22:36:14,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,switchTab0,2018-10-31 23:5:36,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-11-1 2:46:0,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,"style=""height: {{clientHeight?clientHeight+'px':'auto'}}""",2018-11-1 3:40:59,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-1 3:41:1,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,119,2018-11-1 7:8:42,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,124,2018-11-1 7:8:47,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,146,2018-11-1 7:8:53,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,147,2018-11-1 7:8:59,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,丑,2018-11-1 7:9:21,0
ovfJ35APlJooR134y0jcHfluiUQc,开场白,2018-11-1 8:42:12,0
ovfJ35APlJooR134y0jcHfluiUQc,108,2018-11-1 8:44:5,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,你好,2018-11-1 19:33:5,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,z-index:99;,2018-11-1 20:47:38,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-1 20:47:45,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,128,2018-11-1 20:48:2,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,"overflow:auto;
    margin:auto;
    position:absolute;
    top:0;
    bottom:0;
    left:0;
    right:0;",2018-11-1 21:32:1,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-1 21:32:5,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,108,2018-11-1 21:32:42,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,你好,2018-11-1 21:59:19,0
ovfJ35IDlfOcbhvgyCMGh-asE4p0,115,2018-11-1 22:3:2,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,149,2018-11-1 22:6:37,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,表白,2018-11-1 22:6:49,0
ovfJ35IDlfOcbhvgyCMGh-asE4p0,表白,2018-11-1 22:7:5,0
ovfJ35IDlfOcbhvgyCMGh-asE4p0,111,2018-11-1 22:7:11,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,自恋,2018-11-1 22:8:28,0
ovfJ35IDlfOcbhvgyCMGh-asE4p0,108,2018-11-1 22:8:30,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,124,2018-11-1 22:9:11,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,http://www.16668s.com,2018-11-1 22:9:38,0
ovfJ35IDlfOcbhvgyCMGh-asE4p0,121,2018-11-1 22:9:40,1
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-1 22:9:43,0
ovfJ35IDlfOcbhvgyCMGh-asE4p0,120,2018-11-1 22:9:46,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,丑,2018-11-1 22:10:12,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,http://www.16668s.com,2018-11-1 22:10:22,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,111,2018-11-1 22:10:58,1
ovfJ35IDlfOcbhvgyCMGh-asE4p0,117,2018-11-1 22:11:45,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,十点开会,2018-11-1 22:26:54,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,145,2018-11-1 23:3:19,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,十点开会,2018-11-1 23:15:30,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,你忙完啦,2018-11-1 23:15:39,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,十点开会,2018-11-1 23:19:43,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,108,2018-11-1 23:20:3,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,108,2018-11-1 23:20:15,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,十点开会,2018-11-1 23:20:23,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,打压,2018-11-1 23:20:33,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,108,2018-11-1 23:20:44,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,115,2018-11-1 23:20:59,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,124,2018-11-1 23:21:6,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,一点都不开心啊,2018-11-1 23:28:24,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,114,2018-11-1 23:40:42,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,107,2018-11-1 23:41:12,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,一点都不开心啊,2018-11-1 23:41:37,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,刚躺下,2018-11-1 23:41:45,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,开场白,2018-11-1 23:42:14,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,overflow: scroll;,2018-11-2 1:45:39,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-2 1:45:42,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,"overflow:auto;
    margin:auto;
    position:absolute;
    top:0;
    bottom:0;
    left:0;
    right:0;",2018-11-2 1:51:14,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-2 1:51:18,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,bottom:0;,2018-11-2 2:6:54,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-2 2:6:56,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,"<view class=""textend"">恋爱助理良心出品</view>",2018-11-2 2:31:19,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-2 2:31:21,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,你好,2018-11-2 3:4:20,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,http://www.16668s.com,2018-11-2 5:30:33,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,心是冷的,2018-11-2 8:45:57,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,心冷,2018-11-2 8:46:37,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,天很冷,2018-11-2 8:46:52,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,http://www.16668s.com,2018-11-2 13:38:23,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,669538,2018-11-2 15:38:44,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-2 15:38:49,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,桃园地铁站,2018-11-2 15:38:59,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,桃园地铁站,2018-11-2 15:41:20,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,桃园地铁站,2018-11-2 16:14:49,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,桃园地铁站,2018-11-2 16:15:3,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,自恋,2018-11-2 16:15:32,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,".tab {
    padding: 0 150rpx;
    height: 70rpx;
    }",2018-11-2 18:22:58,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,669538,2018-11-2 19:35:51,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,13302929918,2018-11-2 19:35:54,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,大番薯,2018-11-2 19:35:56,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,嗯？,2018-11-2 19:36:0,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,107,2018-11-2 19:36:15,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,13302929918,2018-11-2 19:43:11,0
ovfJ35PpXkOHNxpWBow-2owA-mhA,不要跟你说话,2018-11-2 19:43:36,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,669538,2018-11-3 0:22:26,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-3 0:22:31,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,669538,2018-11-3 0:23:6,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,自恋,2018-11-3 0:23:12,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,108,2018-11-3 0:23:24,1
ovfJ35PpXkOHNxpWBow-2owA-mhA,快来领支付宝红包！人人可领，天天可领！复制此消息，打开最新版支付宝就能领取！IpnjRO27gg,2018-11-3 2:43:29,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,width: 96%;,2018-11-3 2:46:35,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,},2018-11-3 2:47:23,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,你好,2018-11-3 2:48:17,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,你好,2018-11-3 2:49:4,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,你好,2018-11-3 2:49:37,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,padding-left: 4%;,2018-11-3 2:50:31,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-3 2:50:58,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,padding-left: 4%;,2018-11-3 2:53:12,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-3 2:53:19,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,padding-left: 4%;,2018-11-3 2:54:36,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,padding-left: 4%;,2018-11-3 2:55:36,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-3 2:55:39,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,4984,2018-11-3 2:55:55,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,padding-left: 4%;,2018-11-3 2:57:29,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,align-items: center;,2018-11-3 3:0:18,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,align-items: center;,2018-11-3 3:0:38,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,align-items: center;,2018-11-3 3:1:0,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,align-items: center;,2018-11-3 3:1:13,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,align-items: center;,2018-11-3 3:1:28,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,center,2018-11-3 3:2:53,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,center,2018-11-3 3:4:21,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-3 3:4:28,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,center,2018-11-3 3:5:4,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,厉害,2018-11-3 3:5:6,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,center,2018-11-3 3:5:19,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,center,2018-11-3 3:10:4,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,center,2018-11-3 3:11:25,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,4984,2018-11-3 3:12:0,0
ovfJ35NOFbxr1CY5zvltc7qvJF7k,margin-left:4%;,2018-11-3 3:17:7,0
